issueId,body
242565644,please read the first section is this a bug report?yes seems like it to me if you answered yes please note that your issue will be fixed much faster if you spend about half an hour preparing it including the exact reproduction steps and a demo if youre in a hurry or dont feel confident its fine to report bugs with less details but this makes it less likely theyll get fixed soon in either case please fill as many fields below as you can if you answered no if this is a question or a discussion you may delete this template and write in a free form note that we dont provide help for webpack questions after ejecting you can find webpack docs at can you also reproduce the problem with npm x many errors especially related to missing modules are due to npm bugs which version of npm are you running you can find out by checking npm v if it is x please be aware that it has more than known bugs and is not guaranteed to work with create react app if its not starting with try to install npm x npm install g npm cd your_project_directory rm rf node_modules npm cache clear npm install then try to reproduce the issue again can you still reproduce it note please try this even if you are using yarn so that we know whether its a yarn-only bug.-->i havent tried yet i think that would be a wild goose chase this problem just started today out of the blue my hunch is that is an environment problem of some sort which terms did you search for in user guide there are a few common documented problems such as watcher not detecting changes or build failing they are described in the troubleshooting section of the user guide please scan these few sections for common problems additionally you can search the user guide itself for something youre having issues with if you didnt find the solution please share which words you searched for this helps us improve documentation for future readers who might encounter the same problem.-->i did a google search instead found no help environment please fill in all the relevant fields by running these commands in terminal node v v npm v yarn version if you use yarn dont use npm ls react-scripts if you havent ejected react-scripts then specify operating system macos browser and version if relevant chrome version official build bit steps to reproduce how would you describe your issue to someone who doesnt know you or your project try to write a sequence of steps that anybody can repeat to see the issue.-->(write your steps here:)invoke create-react-app my-app no issues here cd my-app npm startafter step the console window shows: failed to compile../src/index.jsmodule build failed error failed to load plugin import cannot find module eslint-plugin-importreferenced from at array.foreach native at array.reduceright native expected behavior how did you expect the tool to behave its fine if youre not sure your understanding is correct just write down what you thought would happen.-->(write what you thought would happen actual behavior did something go wrong is something broken or not behaving as you expected please attach screenshots if possible they are extremely helpful for diagnosing issues.-->(write what happened please add screenshots reproducible demo if you can please share a project that reproduces the issue this is the single most effective way to get an issue fixed soon there are two ways to do it create a new app and try to reproduce the issue in it this is useful if you roughly know where the problem is or cant share the real code or copy your app and remove things until youre left with the minimal reproducible demo this is useful for finding the root cause you may then optionally create a new project this is a good guide to creating bug demos once youre done push the project to github and paste the link to it below:-->(paste the link to an example project and exact instructions to reproduce the issue what happens if you skip this step we will try to help you but in many cases it is impossible because crucial information is missing in that case well tag an issue as having a low priority and eventually close it if there is no clear direction we still appreciate the report though as eventually somebody else might create a reproducible example for it thanks for helping us help you
241719708,given that react and reactdom are so prevalent and therefore likely to exist in the browser cache it seems to make sense to have an option to build the package with an option to to include react and reactdom statically in the html file.it would make the initial load that much snappier.is this something that could be considered
241589687,id like to preface this by stating that it is very likely a system like this may never be added to create-react-app and is simply being showcased to create discussion around the feasibility of such an idea.a plugin system is something which proposes to solve many problems.for instance wed like to be able to add support for things like relay without increasing the initial installation size of the build tooling.this could also potentially be applied to things like typescript sass et al.design goals zero-configuration opt-in additional features simple setup yarn add react-scripts-plugin-relay transparent to users who ejectdesign constraints do not increase the initial installation size with excess modules under no circumstances retain a plugin system when ejecting everything must be flattened into a single file---this pr introduces a poc plugin system with initial support for typescript todo x install plugin dependencies when ejecting x add eject step for plugins copy files e.g tsconfig.json etc
240893177,code modifiers are becoming popular in the javascript ecosystem via babel-plugins eg many css-in-js libs relay etc this issue is to open discussion on a generic system to include them in cra apps but still honouring the zero-config philosophy the proposal here is to have a constrained form of babel-plugins disguised to appear like regular libraries a short writeup on what it would look like here modifiers/macros would be isolated in files with macros.js suffixes there would no real trace of them in the final bundle stripping imports of all macros.js considering theyre localised and used on demand i expect them to have little effect on build performance so can be enabled in both dev/prod because theres no dependence on webpack it should still work with other js tooling like jest etc im looking for feedback on the same before i start writing code for it as well as possible first implementations maybe a simple css-in-js lib?)if this doesnt belong here feel free to close the issue thanks
240878382,added react-script for linting with specifications in
240134266,this pr adds an ability to use importscripts option of swprecachewebpackplugin .how-to create a file called public/service-worker-import.js run npm run build check that file has been loaded either in console network panel or by placing console.log statement inside and checking for output by refreshing the pagefile is being imported only on service worker install update .downsides its possible to import only one file and its name is harcoded file is not being passed trough plugins minification etc)fixes
238792117,can you reproduce the problem with npm x?yes have you read the troubleshooting section and searched the user guide?yes environment please fill in all the relevant fields by running these commands in terminal node vv npm v.. then specify operating system ubuntu steps to reproduce install eslint-config-react-app console shows warning expected behaviorno warnings actual behavior warning definition for rule jsx-ay/href-no-hash was not found jsx-ay/href-no-hash
237073412,webpack has released. this article by thelarkinn highlight new features in this release of webpack.---i updated on my local machine and ran on default app.
236704326,i am a react beginner but working towards building a production-ready app should i start investing my time in learning how next.js works instead or should i continue to use cra will it be hard to implement analytics tools to track page views will my app not be as search engine friendly etc if i build it with cra instead of nextjs because of cras lack of server-side rendering support who should use create react app other than people using it for teaching react what are the advantages of using cra over next.js other than that it just works?using cra to learn react and later switching to next.js makes the process of building a react app even longer and for that reason its not a very good option imo.apologies for being off-topic but im often confused as to which tool i should invest the time in learning
236662957,this is a consolidation of issues and fixes service workers in cra for general discussion of service workers see issue last updated gmt swi service workers are causing cra to show up when someone hosts a non cra app on the same address:host .pr attempt to address this by auto reloading non-service worker apps swi user sees old app when revisiting a site they must refresh to see the updated site.pr attempts to address by showing a toast notifying user to refresh swi service-worker.js can be cached accidently or by default on some hosts meaning that new versions of apps do not appear until the cache period ends.eventually browsers should force no-cache on service workers but this is only implemented in firefox currently in the mean time only fix is to ensure no-cache is set on service-worker.js sw spec issue firefox chrome pr is a proof of concept how this could be addressed in cra swi browser support is currently patchy different browsers support different specs and there is no polyfills to align browsers things means developers need to be aware of browser differencesthere is currently no fix for this swi odd behaviour for the end users when an app is cached but no data is loaded images dont load etcthere is currently no fix for this developers must know of this behaviour an plan for it due to the fact users arent allowed to fully configure the service worker they wont ever be able to cache api data and images i think jeffposnick).a developer can store data in localstorage and load that initially if offline swi when registerserviceworker.js is updated to fix issues it will not be updated for current users of cra breaking the as long as you dont eject you always have the latest featurescurrently no pr but we could move the logic out of registerserviceworker.js and add it to react-scripts config folder.---------------------------please feel free to add any issues that you have encounter using cra with service workers enabled
236032076,there are a ton of issues about this and after two hours of reading through them all i still wasnt able to get a sense of the state of things it seems that some jest config options are now available please make transformignorepatterns also available.we have a case where we have local libraries that are brought into node_modules but then jest stumbles whenever we import them because it is not pre-processing the react components in node_modules transpiling our components before export is not an option because the constant transpiling every time one makes a change is a serious drag on development.some discussion threw out symlinks as a solution or workaround but another developer on our team sunk many hours into that before finally getting stuck again.there has to be a simple way to make librarya/myreactcomponent go into myapp/node_modules such that myapp/src/mycomponent can import myreactcomponent during tests without any problems.it would seem to be a common use case
234406051,as i just read in cra dont want to add support to sass and less.then i read dan saying:>lets revisit this topic in the beginning of so whats the state of this?i few hours ago i implemented sass and less in a personal project out of cra .i just added a new rule in webpack modules and a couple of dependencies and gual!following this example we should do not deal too much with this implementation really nice in those loaders is that its not necessary to convert sass to css explicitly.so as all loaders do just including the scss file is enough.i read tons of times that you repeat the same question why you guess sass is necessary in react well in my case i dont use sass to reutilize css i use sass to write css as a tree and its useful to define vars that are useful to create a template structure in the site/component.my best example tree view vars cals and imports that can be used to define the whole site styling): sass@import base/colors.scss;.xxxxx width px position fixed right px bottom px width width height width border px solid color-primary border-radius px cursor pointer i.anticon-smile-o color color-primary font-size calc(#{$width line-height width if you think its time to add sass i can create a pr with those chances or at least ill try).if not ok.thank you
234254563,when debugging an ejected script via console.logging different things i found it quite difficult annoying that multiple pieces of this script clear the the console when it detects stdout.istty start.js and react-dev-utils/webpackdevserverutils.js ).i would like to recommend some kind of argument or environment variable to disable that behaviour so that we wouldnt need to eject and modify and clone to simply enable console logging
233433293,need more example for readme.md for use less with create-react-app
232818481,edit issue appears to be with firebase only service workers arent refreshing index.html and therefore new deploys are showing old bundles.this means production websites or really all deployed sites that use a single url/domain can not be updated.pr is a hotfix if needed that just removes the service worker and updates docs to say they have been disabled temporarily.@gaearon timer jeffposnick addyosmani steps to reproduce create-react-app sw-test cd sw-test npm install npm run build cd build deploy with firebase firebase deploy visit site confirm working change app.js npm run build cd build deploy firebase *check website visit site again and no changes shown devtools shows sw is providing index.html and old bundles force refresh a few times no difference delete service worker refresh see correctly updated site. can someone else confirm this is affecting them? i am hoping i am doing something wrong and this isnt affecting every production deploy
231876449,i use create create app for teaching and i dont see the benefit in making stuff more complicated with adding so much advanced boilerplate code.you probably know that service worker wont work on any ios device of all your users and this is not about to change soon maybe never adding service workers by default is about to create very different experiences and bug behaviour depending on the device it also makes it way more complicated to get a create react app to work offline for all platforms please dont turn cra into something like a windows computer where you had to remove aol and other preinstalled stuff before being able to be productive
231117879,regarding this pull request around the improvements to environment variables based on gaearons suggestion i wanted to start a discussion on how to handle a docker-centric factor app-based workflow where environment variables are provided externally at runtime rather than at build time so that the exact same assets can be run in multiple environments.constraints design goals mentioned is its important though to note that cra always produces static bundles and they are expected to work in any environment regardless of server container etc.in the past i have implemented the following two solutions render environment variables into the html and then hoist them into an application at initialization fetch environment variables from a server for example before creating the store and rendering the app with some static content during the initial fetch)the first solutions benefit is that there is no delay before initial render but with create react app dynamically modifying the html file it becomes a little more tricky to implement since you would need to parse or search replace within the rendered html before serving the file.im just wondering if there is a better best way to provide runtime environment variables to cra applications and if we can get agreement on an approach if it can be integrated into the cra pipeline.thank you for all the great work and hoping for something awesome here pray
230928408,react-error-overlay package looks amazing is there any documentation on how to use react-error-overlay independently i am trying to use it in a project bootstrapped with react-boilerplate
230876873,adds support for relay modern relay-compiler relay-runtime andreact-relay are all peer dependencies including the script to runrelay compiler this at least unblocks cra from being able to developrelay modern relay modern does not require a schema for babel this makes the integration process so much easier hopefully we can get this merged but if you think it would be blocked by needing documentation let me know what a general idea of what youre looking for and we can get that added as well
230697288,it would be nice to use workbox instead of sw-pracache for genrating service-worker.js file since it is officially supported by google and has more features than sw-pracache it has also official webpack plugin so integration shouldnt be hard.some more info about workbox is here
230496376,i re-enabled the storybook section and updated the documentation and links.can you please review but not yet merge ?this is because our release is not yet released though this is about to happen expected to be this week).if you have any comments or question just let me know
230267282,id like to confirm the correct way to have cra hmr react now we are on version and using webpack and that all these thoughts are correct they may be useful to others adding hmr. examples have been updated incorporating feedback why hot module reloadadding in hmr changes your application from full page refresh to refreshing just the app.in most cases this will make the page reload faster if you are using external state management such as redux you can have your redux state remain when component changes are made.*note this is not same a component based hot-module-reloading where state within your react application remains unchanged when making changes to your source code hmr will remove any component-based state that is currently unsupported by cra more information see react-hot-loader and status post by gaereon hot module reload without redux index.js js regular importsreactdom.render(
230189639,couldnt resist integrated with our error handling so errors cause refresh on next save x s>this would need a babel transform for now i just hardcoded what it would doonly works if you have devtools installed/enabled
230144978,this adds support for css modules using the explicit file naming convention name .module.css when using css modules class names follow a deterministic convention rather than the standard random hash with the covention directory __ filename ___ classname .given src/components/button/button.module.css with a class primary the generated classname will be src-components-button__button-module___primary this is done to allow targeting off elements via classname causes minimal overhead with gzip-enabled and allows a developer to find component location in the devtools.see issue for more details update th oct we are currently waiting on version of create-react-app to add css module support as it is a breaking change the current release timeframe is unknown.you may use react-scripts-cssmodules to add cssmodules in the meantime this is kept up to date with react-scripts and uses similar version numbers e.g equals you can use it by running npm uninstall react-scripts and npm install react-scripts-cssmodules or in new projects create-react-app my-app scripts-version react-scripts-cssmodules specific questions or feedback i have moved postcss options into a variable but repeated the rest of the style-loader code this meaning repeated code but in my opinion is easier to follow however it could be changed to use less repeated code my regex is amateur is there anyway that the incorrect file could be captured by modules.css or the incorrect file excluded by modules \.css$/ ~~i have been using this configuration in production for a couple months with no issues images of working projectreact
230126676,i suggest adding support for css modules with an explicit filename allowing those who wish to use css modules to do so without interfering with importing regular stylesheets including from external packages. what is css modules css modules will autogenerate a classname with hash to insure scoped classnames this means that you no longer have to worry about clashing classnames or using bem or similar naming convention it does this in the background when css is being generated to quote css modules no more conflicts explicit dependencies no global scope. explicit file name name .modules.css regex css module modules.css$/ not module modules \.css$/ reasoning css modules is widely used has excellent satisfaction according to stateofjs it also allows an easy alternative with ide support from cssinjs solutions and wont interfere with regular css. opt-in only the feature would be entirely optional and a user would have to explicitly opt in by using the naming convention and importing the css file into a js file. gotchas if someone named a stylesheet something .modules.css without it actually being a css module and imported it it would be imported as a css module. pull request pr thoughts
229551563,not an issue but a feature request.imo it would be beneficial for splitting the js bundle into app and vendor files.my app code keeps changing but vendor dependencies rarely change splitting into two files will be a lot beneficial for long term caching.if this interests i will be more than happy to make a pull request for this
228965079,known issues none please report updates published the first canary published another canary that fixes the path issue and disables require.ensure warning published another canary that re-enables parsing of require.ensure published a canary with more legible colors on windows and port detection fixes published a canary with jest fixes stricter module resolution uglify fix and more consistent overlay styling published a canary with fixed npm package more visual fixes to overlays better build messages and smaller post eject code size final call for testing published the last canary with ie fixes. -------today i invite you to help us beta test react-scripts for a few days before the public release.it used to be called but we figured theres enough improvements to make it to create a new app with it run: create-react-app my-app scripts-version react-scripts@canary to upgrade an existing app replace react-scripts in your package.json with react-scripts canary and run npm install or yarn ).there is no changelog yet but you can open the milestone to get a sense of included changes.a few highlights webpack jest code splitting with dynamic import runtime overlay for uncaught errors local and environment-specific env files multiple proxies accidental usage of non-obvious globals is forbidden some jest options are overridable nicer warning and error output you can use a node script as a browser variable only image assets are inlined only tests in src run now some flexbox bugs are autofixed and support for spec is dropped editing the public folder refreshes the page are a few more changes we plan to get into but this should be enough the first public testing. please report any issues you bump into in this thread we want this release to be as solid as possible even though its unlikely well keep it unreleased for much longer.big thanks to all the contributors this will be our biggest release yet
228679952,how can i remove eslint in npm start
227519687,is now on npm.afaik both autoprefixer and babel-preset-env support browserslist in package.json now and uglify-es unlocks targeting es for apps that dont care about older browsers).we should investigate integrating those in a cohesive way
226669246,recap is going to be one of our largest releases in a long time.we have already merged many changes lets recap webpack native es modules support tree shaking yay painful disabled require.ensure crash overlay resolve localhost proxy on windows require proxy starts with or dynamic import support painful whitelist url loader long standing prs we should merge or close networkings docs forking dll close or figure out how to simplify jest needs updated x jest upgrade pr make sure test in src/node_modules work x only tests in src x jest x override jest config via or style lint we should close or figure out what to do with this pr its mainly about enforcing css style from what i can gather which is outside of our philosophy of not enforcing style we can postpone this for a second or third release of but we should comment on it we can largely solve and by implementing host integration the main problem here is that many of our integrations e.g auto reloading stop working when the application is loaded from a different host which is mainly caused by our reliance on window.location if we can make this less painful by an explicit host we should x pwa we need to enable progressive web apps code splitting docs x crash overlay x we need warning support added the most important one x ignore errors that dont come from apps stack x add console.stack to react there is a weird flash when changing from compile error to runtime error if there is a syntax error sometimes theres an overlay too because webpack throws on syntax errors for initial bundle x we need to linkify messages add docs for local env change revert and add more info make it clear youre not supposed to use env for real secrets maybe add an explanation for why we ignore their faq x multiple proxy support next releases some possibly hopefully x require strict module dependence to prevent people from using our internal lodash jest debugging support x multiple env config files static asset inlining speed up build speed warn when importing unsupported files export render we need to take a hard stance and say were not exploring this or start taking some steps towards it i believe this is something we need to address soon mainly because next.js has captured a lot of attention not that this is bad but if theres something we can do to make this better we should e.g multi-entry points external framework integration flow integration webpack plugin figure out what to do with windows currently flow is suboptimal on windows the performance is awful we can only enable this integration on macos for now or disable it all together but i think we should get the pr in so it doesnt stagnate development path serving
222994329,any plans to support relay modern without ejecting in the future
220077670,when is released with i have a feeling well be seeing a lot more of issues like these users have a perfectly legitimate use case and i believe we should handle it.they desire to require a text file or other types e.g markdown other markup and receive raw data there was also a recent issue asking to require js as text and not processed as a module.there are many imaginable use cases for this and have been a huge amount of issues weve responded to with a put it in a export default to remedy this i believe we should in-line assets via fs.readfilesync similar identical to brfs would allow users to require any arbitrary file as utf text or a buffer
218291435,so i have a page in production and some of my clients are complaining that they cant see the new changes unless they completely wipe their cache i understand that the random hash on the js and css files are to prevent caching issues but what about the index file itself what can i do to prevent this file from being cached?thank you
216445414,verified by adding homepage to package.json and confirming that it would display the subpath in the terminal and open the browser with the sub path in the url tested by editing both js and css to verify hot loading works the same as before then verified that if i take homepage back out of package.json it works as intended screen shot at am shot at am
215280975,this issue is a continuation from the twitter thread discussing usage of webpack-bundle-analyzer with cra. webpack-bundle-analyzer can be used either as a cli providing it the stats.json webpack json output and the built files with these we are able to show the sizes of each module as they are on disk show the sizes of each module after minifcation show the sizes of each module after minification and gzip_heres an example i built from a project using create-react-app after first having to eject report.html.zip changes i had to do after ejecting are in this commit heres a gif of that visualization:! webpack-bundle-analyzer-example
213526990,right now i need to eject in order to import graphql files using graphql-tag/loader i would think graphql is some kind of core technology that should be supported out of the box
213502101,this is an attempt to resolve by using the proxy handling of webpack dev server to allow multiple proxies to be added to package.json.supported config options can be found here changes are compatible with the previous method and behaviour of providing a simple proxy string proxy tested the following proxy scenarios proxy as a string expected behaviour is maintained requests that accept text/html always fallback to index.html proxy as an object in the form proxy context target url all matching requests are proxied to the target this includes requests with a text/html accept header it is up to the user to bypass those requests manually in the config no proxy specified in package.json all requests fallback to index.htmlthis change relies on webpack dev server being updated to handle the external websocket upgrade as cra no longer adds the proxy middleware.this is a step towards should be solved by adding a custom oauth callback proxyedit:webpack dev server v handles the external websocket upgrade for all proxies.webpack/webpack-dev-server#please provide any feedback
213076258,i want to be able to pass in multiple proxies in my package.json instead of just one string
212958637,descriptionbug expected behavior npm start should not return a unhandledpromiserejectionwarning actual behavior cschroeter@pc:~/workspace/my-first-react-app npm start test start home/cschroeter/workspace/my-first-react-app react-scripts start(node unhandledpromiserejectionwarning unhandled promise rejection rejection id typeerror listener argument must be a function(node deprecationwarning unhandled promise rejections are deprecated in the future promise rejections that are not handled will terminate the node.js process with a non-zero exit code environmentrun these commands in the project folder and fill in their results npm ls react-scripts if you havent ejected cschroeter@pc:~/workspace/my-first-react-app npm ls react-scriptsmy-frist-react-app home/cschroeter/workspace/my-frist-react-app react-scripts node v v npm v : .. then specify operating system:windows in linux bash shell build creator update to reproduce create-react-app my-first-react-app cd my-first-react-app npm start
212605128,as promised a quick gif demo:! lint-staged uses husky by typicode for the commit hooks and lint-staged by okonet for running stuff on the staged files pretty neat
211988184,this pr adds service worker generation via swprecachewebpackplugin helper code to conditionally register the service worker if the browser supports it and if node_env production a web app manifest and a few additional meta tags to supply metadata which some mobile browsers use during the add to homescreen flow.using a server worker with a cache-first strategy offers performance advantages since the network is no longer a bottleneck for fulfilling navigation requests it does mean however that developers and users will only see deployed updates are only visible on the n visit to a page since previously cached resources are updated in the background a good portion of this pr involves updating the documentation to try to explain this model to developers and make sure that it doesnt catch folks by surprise.fixes fixes cc addyosmani goldhand ianschmitz ryansully who provided comments on a provisional version of this pr
211975188,i think brunch does this if i recall correctly.this is an important feature because people often misunderstand that transitive dependencies arent supposed to be importable.see and for examples
211936273,as seen here
210237174,like proxy in package.json could react-script start also accept the http_proxy or https_proxy environment variables to specify a fallback server during development?it would be as easy as adding a few lines of code jsvar proxy require(paths.apppackagejson).proxyif proxy proxy process.env.https process.env.https_proxy process.env.http_proxy} this is useful in situations like mine where some team members dont use dockers and others do resulting in different proxy urls.im available to create a pr if you deem this acceptable
208629549,adds host and port env variables to react app so websocket can use them instead of window.location.this addresses the issue listed here can be tested by adding a env file to an app with the following content: host=...port= then run the app by visiting if you look at the network requests you will see the websocket is using and not localhost
207974456,got this idea from conversation with nitishdayal on twitter.there are some people who dont feel comfortable with a tool until they know how it maps to a lower level abstraction that is until they know whats happening end to end.i think this is something lacking in our docs right now we dont really explain what were abstracting away and what the overall flow is i remember doing something similar for redux at some point and it really helped people they stopped asking the same questions).i want to have a new doc section that explains what exactly happens when you run npm start and what happens when you run npm run build it should be approachable to somebody who knows how browsers work but arent familiar with the js ecosystem or single-page apps.not as much in terms of technologies webpackdevserver starts but more in terms of the actual flow e.g a bundler concatenates all modules used by the app in a single javascript file it starts a development web server that serves an html page and that javascript file that html page automatically includes a script tag pointing to the javascript file when the page loads that file executes rendering the react application a react application is composed of components anybody wants to help some experience explaining complex things in simple terms is preferred because this will not be a very easy task
207678957,this is only relevant in master which uses webpack if i change src/index.js from jsimport app from app; to jsimport app from app; im getting:
205738023,note from maintainers see for the latest thinking on this the problemsay i have two sibling cra apps foo and bar what is the best practice for sharing a common component baz between the two apps scopeit would make sense to have a sibling folder baz with its own package.json and to use npm link to access it from foo and bar .but it seems that npm link has bigger issues so maybe we should explore alternatives one example is wml which simply watches and copies files buildingeven when npm link works fine the jsx in baz has not been compiled.per this discussion i think we should compile separate modules like baz independently but that will require boilerplate such as babel config cra helps avoid this for full apps but we dont yet have create-react-component to help manage the boilerplate of shared components optimizing for developer experiencethere are a few ways to clean this up but im curious what people think is the current best practice what is the ideal developer experience
203457212,i am trying to exclude some js files from coverage report.i have already added this to package.json jest testpathignorepatterns rootdir>/node_modules rootdir>/path/to/dir testresultsprocessor node_modules/jest-junit-reporter unfortunately files from those dir still appear when i run ci=true npm test coverage
201564253,say you want to publish a react component to npm would be nice to have a scaffold that would get rid of most of the boilerplate yet allow you to take advantage of create-react-app features
200474959,my own path of using svgs with webpack has settled me comfortably with loading svg files as react components via svg-react-loader@next as of time of writing this allows you to treat an svg just like any other react component and renders out inline svgs for example: const mysvg require(./mysvg.svg)const myapp div some components mysvg could also pass fill=#ccc or style={styleobj div renders/ / inline svgs offer the most amount of flexibility in terms of styling animation and manipulating props svgs in the browser are now more supported than ever they are quickly replacing icon fonts as the preferred way to do icons in your app.id enjoy hearing the communitys thoughts on this
199235811,with this pr it is possible to override builtin babel presets and plugins via babelrc or package.json dont forget to install babel-preset-react-app and include react-app preset into your babelrc or package.json babel configuration section.via babelrc js presets react-app stage- } or via package.json js...babel presets react-app stage now is possible to use decorators features from stage preset any new babel features and presets>note if using custom babel with babel-preset-react-app preset you will get warning message if babel-preset-react-app latest version is not range of your local version
199144659,on a project im currently working on were using a file called build that specifies build instructions for our microservices.and due to mac os sierra case insensitivity is an issue so being able to do something like react-scripts build path dist would be ideal in the package.jsonis this possible currently
198453988,read different env configs according to current command start test build read env.dev when npm start and npm test read env.prod when npm run build*by default if custom config does not exist read env variables from env file. dotenv is using for config parsing.not sure about npm test what config file should be accepted
198280702,are there any plans to support lerna by default lerna uses the packages directory to store the packages right now the content of that folder is not transpiled so its not possible to use es code in there it would be nice to have the possibility to use lerna to create a monorepo application with create-react-app ive tried using the src directory with lerna but that conflicts with not ignoring node_modules directory inside the src directory so it gives a ton of lint errors when you do so
198034785,im very pleased with create-react-app thanks for the great work while trying to configure an extra babel-plugin styled-jsx in this case i realised that this is now only possible after ejecting it would be amazing if cra would take a look at a local babelrc like it does with eslint and use that config instead or use it to extend the babel-config that cra has itself in my case this was the thing i needed to do plugins styled-jsx/babel these lines forced me to eject from cra which is a shame really because i really liked the way that i wouldnt need to worry about any other config
196366212,hiim trying to use create-react-app to build a react library but im facing some challenges maybe create-react-app is not the best-fit approach for this and we should create something like create-react-lib project.current challenges stable generated output/dist lib to put in the package.json/index entry option to maybe optionally embeed assets i.e styles)maybe this is not suitable for this project in that case please point me to relevant projects that address this issues./thanks
196298133,in order to facilitate server-side rendering change the production webpack config to package the bundle as a umd module making it usable in a number of environments the modules name is derived from the applications name in package.json .for this to be meaningful the bundles entrypoint must export a function so ive added a basic render function to index.js the existing browser mount must be wrapped in a guard condition to stop it failing in a server environment
196297011,webpack has had its first v release there are a few changes were waiting on x babel-loader x webpack-dev-server@..-rc x x extract-text-webpack-plugin x remove loaderoptionsplugin for prod postcss x x be nice check up on is this affecting us
196128063,hi i have found create-react-app to be a wonderful asset to rapidly setting up and maintaining react apps i found myself however forking create-react-app in order to inject postcss-cssnext to add css variables i know this has been discussed before and rejected since cssnext was considered too unstable to be supported by cra.i feel however that css variables are something that most developers would find useful and nearly essential when designing complex apps i would rather avoid having to resort to a beefy solution like sass or less when future-proof css will work just fine i am also not a fan of css-in-js solutions further i know that facebook itself also uses css variables in some of their react apps.would you be open to reconsidering cra support for css variables
195725422,in the past ive used the web-worker loader in webpack but with create-react-app i get the no-webpack-loader-syntax error.is there another way that you recommend to do this i cant find anything in your documentation about webworkers and it seems there isnt another way to load them in webpack
194873538,proof of concept for work with ejecting yet.both autoprefixer and babel are driven by a config like this in package.json : js browsers development last chrome version production last versions firefox esr not ie currently i throw if it doesnt exist since i could generate a reasonable config by default e.g last two versions for development in new projects and ask old projects to include it during migration in a way this would be configuration but actually sensible one i dont have a strong opinion here though
194658707,it would be great to be able to type eslint into bash and have it run eslint just like it was building as it is it cant find the config file unless i eject is ejection really necessary here
194648750,hi there first of all thanks to all the contributors for this awesome project having all the tools configuration and setup in one place helps tons. create-react-app doesnt have any css linting yet i noticed that there was tentative agreement for further consideration in so i decided to open a pr for this since i need it for a project anyway.ive included the standard config because i dont have a full opinionated stylelint config yet but this can of course be changed.~~ note this depends on my fork of vierons stylelint webpack plugin because the errors were not displaying correctly using watch mode in cra ive opened a pull request on the plugin here vieron/stylelint-webpack-plugin#~~ edit pull request has been merged
194062133,update shubheksha will be working on this please coordinate with her on specific parts you want to help with.now that its stage we can add it.we should also add relevant documentation add a code splitting section to user guide).since we use webpack x for now i think we need but im not entirely sure.todo items here figure out which babel plugin implements current version of and compiles down to require.ensure add said babel plugin to babel-preset-react-app figure out what should happen in the test environment probably need to add some sort of a fallback that turns it into promise.resolve(require(modulename add documentation about using code splitting ship it! let us know if you want to help i wont have time to work on this.please leave a comment below if you want to work on this if somebody is already working on it please offer to collaborate with them if you like dont try to be there first if somebody is already working on some part of this please collaborate in this issue and split responsibilities.im excited about finally having a way to code split js code without webpack-specific syntax!and when we switch to webpack well change to a different plugin or maybe wont need it at all
193904887,based on a previous discussion is a short list of some of what can be done to reduce some of the larger items that increase the overall size of react-scripts excluded are smaller opinionated or rejected fixes currently three versions of acorn are used kb used by espree kb used by acorn-jsx and webpack and kb used by acorn-globals and jsdom if happens the version of webpack required will require the same version of acorn that espree uses an issue has been raised for acorn-jsx to bump their required version of acorn but there has been no response x the latest release of acorn-globals requires the same version of acorn that webpack and acorn-jsx require but jsdom uses an older version an issue has been raised for espree to bump their required version of acorn x the version of recursive-readdir required specifically requires minimatch preventing it from deduping with the minimatch in eslint-plugin-import which normally wouldnt be that much of a problem but yarn seems to put minimatch in the base node_modules folder while placing minimatch in the node_modules folders of babel-core eslint-plugin-import glob fstream-ignore multimatch readdirp and sane meaning the same version of a kb dependency is copied six times over fixed with browserify-zlib packages kb of tests a pr has been filed escope depends on es-map and es-weak-map these two packages along with their dependants d es-ext es-iterator es-set and es-symbol and event-emitter take up kb an issue has been filed on this but escope does not seem to be actively maintained it seems eslint will fork has forked escope for the next version which does not contain the polyfills x istanbul-reports packages a nyc_output folder of kb a pr has been filed jsx-ast-utils packages a yarn.lock of kb an issue has been filed the version of node-notifier currently used by jest required includes a cli that is not used and depends on a framework that is not used elsewhere in react-scripts which is included in jest resolved this
193366252,cra-flow-opt will only run if a flow annotation is seen in an users file x at the first flow file found x write a flowconfig if none exists x run flow-typed install x add some custom flow-typed installs implicit jest behind react-scripts for instance x when a file with an flow comment changes during a compilation x run a flow check x if there are some type errors in flow show warnings x if flow itself crashes show error x refactorfollowup goals x return-code-based success of the command instead of looking for no errors x detect if a global flow installation exists if yes check its version if not equal to cras version show a warning that compilation may be slowed down img width alt=__yarn_start__node src x ensure the first flow status run was done after complete init especially flow-typed x add flow-typed dir to gitignore during the first run x add to end-to-end testingfollowup of a discussion in
